Flight_ID,Day,Start_Time,End_Time,Duration_Min,Distance_Km,Payload_Kg,Status
FLIGHT-1406,8,18:27:04,18:31:52,4.8,2.88,1.03,Success
FLIGHT-1407,8,18:38:36,18:41:51,3.25,1.95,0.9,Success
FLIGHT-1408,8,18:44:14,18:47:32,3.3,1.98,1.37,Success
FLIGHT-1409,8,18:51:27,18:54:18,2.85,1.71,0.69,Warning_HighWind
FLIGHT-1410,8,19:00:04,19:02:37,2.55,1.53,0.56,Success
FLIGHT-1411,8,19:05:29,19:08:30,3.02,1.81,0.51,Warning_HighWind
FLIGHT-1412,8,19:12:09,19:15:05,2.93,1.76,0.67,Success
FLIGHT-1413,8,19:19:49,19:24:45,4.93,2.96,1.82,Success
FLIGHT-1414,8,19:28:08,19:29:52,1.73,1.04,1.46,Success
FLIGHT-1415,8,19:32:50,19:35:49,2.98,1.79,1.3,Success
FLIGHT-1416,8,19:40:04,19:44:10,4.1,2.46,0.68,Success
FLIGHT-1417,8,19:48:07,19:52:58,4.85,2.91,1.44,Warning_HighWind
FLIGHT-1418,8,20:00:20,20:04:50,4.5,2.7,1.59,Success
FLIGHT-1419,8,20:11:30,20:13:20,1.83,1.1,1.62,Warning_HighWind
FLIGHT-1420,8,20:17:48,20:22:25,4.62,2.77,1.88,Success
FLIGHT-1421,8,20:25:33,20:27:06,1.55,0.93,0.59,Success
FLIGHT-1422,8,20:30:46,20:34:44,3.97,2.38,0.71,Success
FLIGHT-1423,8,20:42:20,20:44:32,2.2,1.32,0.74,GCS_Disconnect_RTL
FLIGHT-1424,8,20:48:11,20:49:52,1.68,1.01,0.8,Success
FLIGHT-1425,8,20:57:28,21:01:12,3.73,2.24,0.67,Success
FLIGHT-1426,8,21:08:37,21:12:01,3.4,2.04,0.63,Success
FLIGHT-1427,8,21:18:40,21:21:51,3.18,1.91,1.67,Warning_HighWind
FLIGHT-1428,8,21:27:56,21:29:49,1.88,1.13,0.87,Success
FLIGHT-1429,8,21:34:24,21:37:57,3.55,2.13,0.5,Warning_HighWind
FLIGHT-1430,8,21:43:50,21:48:02,4.2,2.52,1.65,Warning_HighWind
FLIGHT-1431,8,21:53:27,21:58:26,4.98,2.99,1.68,Success
FLIGHT-1432,8,22:05:34,22:10:23,4.82,2.89,0.87,Warning_HighWind
FLIGHT-1433,8,22:18:16,22:20:15,1.98,1.19,1.28,GCS_Disconnect_RTL
FLIGHT-1434,8,22:27:07,22:28:43,1.6,0.96,1.56,Success
FLIGHT-1435,8,22:31:35,22:35:16,3.68,2.21,0.61,Success
FLIGHT-1436,8,22:41:05,22:45:10,4.08,2.45,0.51,Success
FLIGHT-1437,8,22:51:19,22:55:16,3.95,2.37,0.74,Success
FLIGHT-1438,8,23:01:38,23:05:38,4,2.4,1.88,Success
FLIGHT-1439,8,23:08:35,23:10:13,1.63,0.98,1.64,Success
FLIGHT-1440,8,23:16:06,23:18:00,1.9,1.14,1.58,Success
FLIGHT-1441,8,23:21:58,23:24:46,2.8,1.68,1.01,Success
FLIGHT-1442,8,23:29:12,23:31:09,1.95,1.17,1.5,Success
FLIGHT-1443,8,23:38:47,23:40:46,1.98,1.19,1.28,Success
FLIGHT-1444,8,23:47:03,23:51:56,4.88,2.93,1.97,Success
FLIGHT-1445,8,23:57:36,24:01:08,3.53,2.12,1.03,Warning_HighWind
FLIGHT-1446,8,24:06:52,24:11:43,4.85,2.91,1.39,Success
FLIGHT-1447,8,24:19:35,24:22:55,3.33,2,1.77,Success
FLIGHT-1448,8,24:27:29,24:28:59,1.5,0.9,1.57,Success
FLIGHT-1449,8,24:34:15,24:36:01,1.77,1.06,1.15,Warning_HighWind
FLIGHT-1450,8,24:39:27,24:43:39,4.2,2.52,1.95,Success
FLIGHT-1451,8,24:49:40,24:51:34,1.9,1.14,0.94,Success
FLIGHT-1452,8,24:58:35,0:00:26,1.85,1.11,1.67,Success
FLIGHT-1453,9,0:03:14,0:05:29,2.25,1.35,1.07,Success
FLIGHT-1454,9,0:12:24,0:14:27,2.05,1.23,1.29,Success
FLIGHT-1455,9,0:19:21,0:22:40,3.32,1.99,1.51,Success
FLIGHT-1456,9,0:26:32,0:31:26,4.9,2.94,1.37,Success
FLIGHT-1457,9,0:37:33,0:40:57,3.4,2.04,1.26,Success
FLIGHT-1458,9,0:47:58,0:51:43,3.75,2.25,0.79,Warning_HighWind
FLIGHT-1459,9,0:53:54,0:57:41,3.78,2.27,0.58,Success
FLIGHT-1460,9,1:01:38,1:05:51,4.22,2.53,1.26,Success
FLIGHT-1461,9,1:13:50,1:17:28,3.63,2.18,0.78,Success
FLIGHT-1462,9,1:24:18,1:27:04,2.77,1.66,1.51,Success
FLIGHT-1463,9,1:34:11,1:37:00,2.82,1.69,1.8,Success
FLIGHT-1464,9,1:39:57,1:42:59,3.03,1.82,2,GCS_Disconnect_RTL
FLIGHT-1465,9,1:45:53,1:49:08,3.25,1.95,1.17,Success
FLIGHT-1466,9,1:57:01,1:59:47,2.77,1.66,1.51,Success
FLIGHT-1467,9,2:04:11,2:07:50,3.65,2.19,1.2,Success
FLIGHT-1468,9,2:12:12,2:17:08,4.93,2.96,0.59,Warning_HighWind
FLIGHT-1469,9,2:19:30,2:24:19,4.82,2.89,1.41,Success
FLIGHT-1470,9,2:27:43,2:31:01,3.3,1.98,1.74,Warning_HighWind
FLIGHT-1471,9,2:35:21,2:39:26,4.08,2.45,1.54,Success
FLIGHT-1472,9,2:46:52,2:51:07,4.25,2.55,1.26,Warning_HighWind
FLIGHT-1473,9,2:55:05,2:58:00,2.92,1.75,0.63,Success
FLIGHT-1474,9,3:05:36,3:07:47,2.18,1.31,1.16,Success
FLIGHT-1475,9,3:12:02,3:16:02,4,2.4,1.88,Success
FLIGHT-1476,9,3:22:15,3:25:38,3.38,2.03,1.81,Success
FLIGHT-1477,9,3:30:23,3:32:30,2.12,1.27,1.27,Warning_HighWind
FLIGHT-1478,9,3:39:29,3:44:06,4.62,2.77,1.78,Success
FLIGHT-1479,9,3:49:01,3:52:50,3.82,2.29,1.66,Success
FLIGHT-1480,9,3:54:55,3:58:26,3.52,2.11,1.83,Success
FLIGHT-1481,9,4:03:27,4:05:58,2.52,1.51,1.6,Success
FLIGHT-1482,9,4:13:43,4:16:38,2.92,1.75,1.6,Success
FLIGHT-1483,9,4:20:09,4:22:48,2.65,1.59,1.34,Success
FLIGHT-1484,9,4:27:54,4:32:51,4.95,2.97,1.56,Success
FLIGHT-1485,9,4:39:26,4:43:54,4.47,2.68,0.8,Success
FLIGHT-1486,9,4:47:37,4:51:47,4.17,2.5,0.6,Success
FLIGHT-1487,9,4:55:39,4:58:10,2.52,1.51,1.25,Success
FLIGHT-1488,9,5:03:18,5:06:58,3.67,2.2,0.85,Success
FLIGHT-1489,9,5:11:05,5:14:22,3.28,1.97,1.82,Warning_HighWind
FLIGHT-1490,9,5:17:06,5:20:23,3.28,1.97,1.03,Success
FLIGHT-1491,9,5:25:33,5:29:42,4.15,2.49,1.74,Success
FLIGHT-1492,9,5:34:51,5:39:15,4.4,2.64,1.89,Success
FLIGHT-1493,9,5:44:38,5:46:47,2.15,1.29,1.39,Success
FLIGHT-1494,9,5:50:09,5:52:25,2.27,1.36,0.79,Success
FLIGHT-1495,9,5:57:15,5:59:23,2.13,1.28,0.75,Success
FLIGHT-1496,9,6:06:49,6:10:08,3.32,1.99,0.86,Success
FLIGHT-1497,9,6:14:03,6:15:56,1.88,1.13,1.12,Success
FLIGHT-1498,9,6:19:28,6:22:31,3.05,1.83,1.41,Warning_HighWind
FLIGHT-1499,9,6:29:59,6:31:40,1.68,1.01,1.49,Success
FLIGHT-1500,9,6:36:00,6:37:52,1.87,1.12,1.02,Warning_HighWind
FLIGHT-1501,9,6:45:44,6:49:33,3.82,2.29,0.55,Success
FLIGHT-1502,9,6:54:42,6:58:32,3.83,2.3,1.62,Success
FLIGHT-1503,9,7:01:05,7:04:17,3.2,1.92,1.44,Success
FLIGHT-1504,9,7:07:33,7:09:39,2.1,1.26,2,Success
FLIGHT-1505,9,7:13:20,7:17:05,3.75,2.25,1.76,Success
FLIGHT-1506,9,7:20:05,7:22:00,1.92,1.15,0.61,Success
FLIGHT-1507,9,7:26:36,7:29:52,3.27,1.96,1.19,Success
FLIGHT-1508,9,7:33:44,7:36:10,2.43,1.46,1.95,Success
FLIGHT-1509,9,7:40:42,7:44:18,3.6,2.16,1.51,Success
FLIGHT-1510,9,7:48:36,7:53:18,4.7,2.82,1.28,GCS_Disconnect_RTL
FLIGHT-1511,9,7:58:43,8:00:43,2,1.2,1.05,Success
FLIGHT-1512,9,8:07:51,8:11:45,3.9,2.34,0.99,Success
FLIGHT-1513,9,8:18:04,8:22:17,4.22,2.53,1.73,Success
FLIGHT-1514,9,8:25:45,8:29:48,4.05,2.43,1.34,Success
FLIGHT-1515,9,8:35:35,8:38:25,2.83,1.7,0.62,Success
FLIGHT-1516,9,8:46:04,8:50:10,4.1,2.46,1.06,Success
FLIGHT-1517,9,8:58:02,9:00:37,2.58,1.55,1.61,Success
FLIGHT-1518,9,9:03:22,9:06:44,3.37,2.02,1.21,Success
FLIGHT-1519,9,9:14:17,9:18:18,4.02,2.41,1.54,Success
FLIGHT-1520,9,9:21:05,9:25:45,4.67,2.8,0.68,Success
FLIGHT-1521,9,9:32:40,9:37:06,4.43,2.66,1.33,Warning_HighWind
FLIGHT-1522,9,9:42:10,9:45:40,3.5,2.1,1.21,Success
FLIGHT-1523,9,9:53:35,9:58:28,4.88,2.93,0.96,Success
FLIGHT-1524,9,10:04:24,10:06:30,2.1,1.26,0.55,Success
FLIGHT-1525,9,10:09:57,10:13:59,4.03,2.42,1.06,Success
FLIGHT-1526,9,10:18:54,10:22:05,3.18,1.91,1.11,Success
FLIGHT-1527,9,10:29:20,10:31:35,2.25,1.35,0.76,Success
FLIGHT-1528,9,10:36:24,10:38:32,2.13,1.28,1.16,Success
FLIGHT-1529,9,10:42:52,10:46:47,3.92,2.35,1.92,Success
FLIGHT-1530,9,10:53:33,10:55:57,2.4,1.44,0.88,Success
FLIGHT-1531,9,11:02:27,11:03:59,1.53,0.92,1.4,Success
FLIGHT-1532,9,11:09:21,11:11:05,1.73,1.04,0.89,Success
FLIGHT-1533,9,11:14:01,11:16:20,2.32,1.39,1.15,Success
FLIGHT-1534,9,11:20:04,11:23:01,2.95,1.77,1.14,Success
FLIGHT-1535,9,11:30:27,11:34:42,4.25,2.55,0.6,Success
FLIGHT-1536,9,11:40:58,11:44:37,3.65,2.19,1.08,Success
FLIGHT-1537,9,11:52:00,11:55:36,3.6,2.16,1.9,Success
FLIGHT-1538,9,12:03:28,12:05:21,1.88,1.13,1.71,Success
FLIGHT-1539,9,12:13:11,12:15:35,2.4,1.44,1.79,Success
FLIGHT-1540,9,12:18:00,12:22:43,4.72,2.83,1.29,Success
FLIGHT-1541,9,12:27:25,12:29:37,2.2,1.32,1.28,Success
FLIGHT-1542,9,12:32:18,12:36:23,4.08,2.45,1.52,Success
FLIGHT-1543,9,12:41:46,12:46:10,4.4,2.64,0.93,Success
FLIGHT-1544,9,12:48:35,12:51:59,3.4,2.04,1.04,Success
FLIGHT-1545,9,12:59:35,13:03:42,4.12,2.47,0.54,Success
FLIGHT-1546,9,13:06:03,13:08:06,2.05,1.23,1.78,Success
FLIGHT-1547,9,13:16:01,13:19:34,3.55,2.13,1.85,Success
FLIGHT-1548,9,13:24:03,13:27:58,3.92,2.35,1.74,Success
FLIGHT-1549,9,13:33:28,13:35:45,2.28,1.37,1.16,Success
FLIGHT-1550,9,13:38:21,13:42:35,4.23,2.54,0.55,Success
FLIGHT-1551,9,13:50:02,13:54:40,4.63,2.78,1.32,Success
FLIGHT-1552,9,13:59:47,14:02:38,2.85,1.71,0.52,Success
FLIGHT-1553,9,14:05:14,14:08:55,3.68,2.21,1.56,Success
FLIGHT-1554,9,14:16:38,14:21:21,4.72,2.83,0.71,Success
FLIGHT-1555,9,14:23:55,14:27:29,3.57,2.14,1.61,Success
FLIGHT-1556,9,14:31:19,14:33:03,1.73,1.04,2,Success
FLIGHT-1557,9,14:40:22,14:42:32,2.17,1.3,1.38,Success
FLIGHT-1558,9,14:46:16,14:49:59,3.72,2.23,1.36,Warning_HighWind
FLIGHT-1559,9,14:57:03,14:59:23,2.33,1.4,1.4,Success
FLIGHT-1560,9,15:02:24,15:05:26,3.03,1.82,1.34,Success
FLIGHT-1561,9,15:07:33,15:11:36,4.05,2.43,0.93,Success
FLIGHT-1562,9,15:17:03,15:21:56,4.88,2.93,1.14,Success
FLIGHT-1563,9,15:24:24,15:28:00,3.6,2.16,1.98,Success
FLIGHT-1564,9,15:34:54,15:36:44,1.83,1.1,1.25,Success
FLIGHT-1565,9,15:41:01,15:43:57,2.93,1.76,1.91,Success
FLIGHT-1566,9,15:51:50,15:54:20,2.5,1.5,1,Success
FLIGHT-1567,9,15:58:32,16:01:21,2.82,1.69,0.89,Success
FLIGHT-1568,9,16:05:09,16:08:25,3.27,1.96,0.72,Success
FLIGHT-1569,9,16:15:08,16:17:19,2.18,1.31,1.05,Success
FLIGHT-1570,9,16:20:39,16:25:29,4.83,2.9,1.14,Success
FLIGHT-1571,9,16:30:45,16:35:32,4.78,2.87,0.58,Success
FLIGHT-1572,9,16:39:41,16:41:47,2.1,1.26,0.58,Success
FLIGHT-1573,9,16:48:11,16:53:04,4.88,2.93,1.28,Warning_HighWind
FLIGHT-1574,9,17:00:29,17:04:08,3.65,2.19,0.59,Success
FLIGHT-1575,9,17:06:08,17:08:49,2.68,1.61,1.9,Success
FLIGHT-1576,9,17:10:56,17:13:39,2.72,1.63,1.86,Success
FLIGHT-1577,9,17:17:57,17:21:23,3.43,2.06,0.93,Success
FLIGHT-1578,9,17:26:20,17:29:03,2.72,1.63,1.62,Success
FLIGHT-1579,9,17:33:41,17:35:52,2.18,1.31,0.96,Success
FLIGHT-1580,9,17:41:07,17:44:06,2.98,1.79,1.15,Success
FLIGHT-1581,9,17:49:04,17:51:43,2.65,1.59,0.99,Success
FLIGHT-1582,9,17:55:26,17:58:10,2.73,1.64,1.45,Success
FLIGHT-1583,9,18:00:28,18:04:36,4.13,2.48,0.62,Success
FLIGHT-1584,9,18:06:48,18:09:23,2.58,1.55,0.96,Success
FLIGHT-1585,9,18:14:11,18:19:05,4.9,2.94,1.6,Success
FLIGHT-1586,9,18:26:19,18:28:29,2.17,1.3,1.22,Success
FLIGHT-1587,9,18:33:04,18:37:18,4.23,2.54,1.65,Success
FLIGHT-1588,9,18:45:12,18:48:47,3.58,2.15,1.91,Warning_HighWind
FLIGHT-1589,9,18:51:31,18:55:25,3.9,2.34,0.72,Success
FLIGHT-1590,9,19:02:09,19:03:56,1.78,1.07,1.75,Success
FLIGHT-1591,9,19:06:26,19:08:53,2.45,1.47,0.67,Success
FLIGHT-1592,9,19:15:33,19:20:13,4.67,2.8,1.52,Success
FLIGHT-1593,9,19:22:15,19:26:59,4.73,2.84,1.65,Success
FLIGHT-1594,9,19:31:20,19:32:58,1.63,0.98,1.22,Success
FLIGHT-1595,9,19:37:16,19:39:05,1.82,1.09,0.82,Success
FLIGHT-1596,9,19:43:20,19:44:53,1.55,0.93,1.87,Success
FLIGHT-1597,9,19:47:40,19:50:40,3,1.8,0.82,Success
FLIGHT-1598,9,19:56:04,19:59:38,3.57,2.14,1.1,Success
FLIGHT-1599,9,20:05:53,20:09:56,4.05,2.43,0.98,Success
FLIGHT-1600,9,20:16:30,20:19:27,2.95,1.77,1.92,Success
FLIGHT-1601,9,20:25:31,20:28:06,2.58,1.55,1.25,Success
FLIGHT-1602,9,20:33:50,20:37:41,3.85,2.31,1.51,Success
FLIGHT-1603,9,20:42:12,20:46:19,4.12,2.47,0.72,Success
FLIGHT-1604,9,20:50:42,20:55:25,4.72,2.83,0.86,Warning_HighWind
FLIGHT-1605,9,20:59:29,21:01:10,1.68,1.01,1.83,Success
FLIGHT-1606,9,21:06:06,21:08:38,2.53,1.52,1.06,Success
FLIGHT-1607,9,21:15:23,21:19:59,4.6,2.76,1.9,Success
FLIGHT-1608,9,21:26:37,21:31:32,4.92,2.95,1.85,Success
FLIGHT-1609,9,21:38:02,21:40:17,2.25,1.35,1.37,Success
FLIGHT-1610,9,21:43:31,21:47:37,4.1,2.46,1.62,Success
FLIGHT-1611,9,21:54:49,21:57:41,2.87,1.72,0.79,Success
FLIGHT-1612,9,22:00:26,22:03:08,2.7,1.62,1.76,Success
FLIGHT-1613,9,22:10:52,22:12:29,1.62,0.97,0.74,Success
FLIGHT-1614,9,22:18:59,22:23:41,4.7,2.82,0.86,Success
FLIGHT-1615,9,22:29:10,22:32:24,3.23,1.94,1.18,Success
FLIGHT-1616,9,22:39:44,22:42:10,2.43,1.46,0.78,Success
FLIGHT-1617,9,22:45:06,22:48:35,3.48,2.09,1.07,GCS_Disconnect_RTL
FLIGHT-1618,9,22:51:50,22:55:57,4.12,2.47,0.81,Success
FLIGHT-1619,9,23:00:43,23:04:46,4.05,2.43,0.79,Success
FLIGHT-1620,9,23:06:54,23:08:36,1.7,1.02,0.62,Success
FLIGHT-1621,9,23:11:13,23:14:22,3.15,1.89,1.73,Warning_HighWind
FLIGHT-1622,9,23:19:09,23:21:33,2.4,1.44,1.24,Success
FLIGHT-1623,9,23:26:04,23:30:17,4.22,2.53,0.51,Success
FLIGHT-1624,9,23:34:36,23:39:15,4.65,2.79,0.9,Success
FLIGHT-1625,9,23:46:54,23:48:48,1.9,1.14,1.68,Success
FLIGHT-1626,9,23:52:53,23:55:12,2.32,1.39,1.9,Success
FLIGHT-1627,9,24:00:08,24:01:51,1.72,1.03,0.81,Success
FLIGHT-1628,9,24:05:35,24:09:31,3.93,2.36,1.23,Success
FLIGHT-1629,9,24:16:19,24:19:58,3.65,2.19,0.87,Warning_HighWind
FLIGHT-1630,9,24:25:24,24:28:23,2.98,1.79,0.93,Success
FLIGHT-1631,9,24:32:13,24:36:45,4.53,2.72,1.01,Success
FLIGHT-1632,9,24:39:58,24:43:06,3.13,1.88,1.28,GCS_Disconnect_RTL
FLIGHT-1633,9,24:46:38,24:49:12,2.57,1.54,0.59,Warning_HighWind
FLIGHT-1634,9,24:56:57,24:59:47,2.83,1.7,0.51,Success
FLIGHT-1635,10,0:06:15,0:10:58,4.72,2.83,1.47,Success
FLIGHT-1636,10,0:16:04,0:17:48,1.73,1.04,0.56,Warning_HighWind
FLIGHT-1637,10,0:21:55,0:23:52,1.95,1.17,1.18,Success
FLIGHT-1638,10,0:29:40,0:34:39,4.98,2.99,1.48,Success
FLIGHT-1639,10,0:40:02,0:42:24,2.37,1.42,2,Warning_HighWind
FLIGHT-1640,10,0:49:58,0:51:58,2,1.2,1.23,Success
FLIGHT-1641,10,0:58:10,1:00:18,2.13,1.28,1.59,Success
FLIGHT-1642,10,1:07:16,1:12:12,4.93,2.96,0.74,Success
FLIGHT-1643,10,1:18:10,1:21:56,3.77,2.26,0.52,Success
FLIGHT-1644,10,1:25:44,1:28:14,2.5,1.5,1.24,Success
FLIGHT-1645,10,1:33:51,1:38:01,4.17,2.5,0.61,Success
FLIGHT-1646,10,1:45:27,1:48:26,2.98,1.79,1.33,Success
FLIGHT-1647,10,1:51:51,1:54:17,2.43,1.46,0.8,Warning_HighWind
FLIGHT-1648,10,1:59:22,2:03:02,3.67,2.2,1.48,Success
FLIGHT-1649,10,2:09:51,2:13:21,3.5,2.1,1.58,Success
FLIGHT-1650,10,2:21:13,2:23:14,2.02,1.21,1.65,Success
FLIGHT-1651,10,2:27:11,2:31:52,4.68,2.81,1.38,Success
FLIGHT-1652,10,2:37:55,2:40:37,2.7,1.62,1.37,Success
FLIGHT-1653,10,2:44:08,2:47:42,3.57,2.14,1.55,Success
FLIGHT-1654,10,2:52:45,2:57:21,4.6,2.76,1.19,Success
FLIGHT-1655,10,2:59:33,3:01:45,2.2,1.32,1.83,Success
FLIGHT-1656,10,3:07:15,3:09:08,1.88,1.13,1.21,Warning_HighWind
FLIGHT-1657,10,3:17:03,3:21:09,4.1,2.46,0.85,Success
FLIGHT-1658,10,3:28:57,3:33:42,4.75,2.85,0.84,Warning_HighWind
FLIGHT-1659,10,3:37:10,3:41:36,4.43,2.66,0.88,Warning_HighWind
FLIGHT-1660,10,3:46:01,3:50:32,4.52,2.71,1.64,Success
FLIGHT-1661,10,3:55:47,3:57:57,2.17,1.3,0.84,Success
FLIGHT-1662,10,4:05:35,4:08:00,2.42,1.45,1.45,Success
FLIGHT-1663,10,4:12:56,4:17:14,4.3,2.58,0.94,Success
FLIGHT-1664,10,4:22:44,4:24:44,2,1.2,1.13,Warning_HighWind
FLIGHT-1665,10,4:27:06,4:29:23,2.28,1.37,0.61,Success
FLIGHT-1666,10,4:36:05,4:40:57,4.87,2.92,0.66,GCS_Disconnect_RTL
FLIGHT-1667,10,4:43:43,4:46:31,2.8,1.68,0.87,Success
FLIGHT-1668,10,4:54:12,4:57:13,3.02,1.81,1.96,Success
FLIGHT-1669,10,4:59:58,5:01:45,1.78,1.07,1.34,Success
FLIGHT-1670,10,5:03:54,5:06:36,2.7,1.62,1.83,Success
FLIGHT-1671,10,5:13:05,5:17:40,4.58,2.75,1.63,Warning_HighWind
FLIGHT-1672,10,5:22:58,5:26:07,3.15,1.89,1.3,Success
FLIGHT-1673,10,5:29:37,5:33:53,4.27,2.56,1.79,Success
FLIGHT-1674,10,5:38:29,5:39:59,1.5,0.9,1.75,Warning_HighWind
FLIGHT-1675,10,5:45:05,5:47:36,2.52,1.51,0.88,Warning_HighWind
FLIGHT-1676,10,5:49:56,5:53:46,3.83,2.3,1.68,Success
FLIGHT-1677,10,5:59:03,6:03:57,4.9,2.94,0.99,Success
FLIGHT-1678,10,6:11:43,6:15:06,3.38,2.03,1.17,Success
FLIGHT-1679,10,6:21:57,6:23:58,2.02,1.21,1.46,Success
FLIGHT-1680,10,6:31:34,6:35:41,4.12,2.47,1.15,Success
FLIGHT-1681,10,6:42:29,6:44:36,2.12,1.27,0.58,Success
FLIGHT-1682,10,6:52:32,6:56:08,3.6,2.16,1.74,Success
FLIGHT-1683,10,6:59:03,7:01:37,2.57,1.54,1.01,Warning_HighWind
FLIGHT-1684,10,7:08:17,7:09:47,1.5,0.9,0.74,Warning_HighWind
FLIGHT-1685,10,7:17:02,7:21:08,4.1,2.46,1.95,Success
FLIGHT-1686,10,7:24:08,7:25:54,1.77,1.06,1.5,Success
FLIGHT-1687,10,7:28:36,7:31:02,2.43,1.46,1.22,Success
FLIGHT-1688,10,7:35:51,7:37:35,1.73,1.04,1.66,GCS_Disconnect_RTL
FLIGHT-1689,10,7:44:14,7:47:48,3.57,2.14,1.96,Success
FLIGHT-1690,10,7:51:15,7:54:12,2.95,1.77,1.8,Success
FLIGHT-1691,10,7:57:12,7:58:56,1.73,1.04,0.6,Success
FLIGHT-1692,10,8:04:01,8:06:01,2,1.2,0.78,Success
FLIGHT-1693,10,8:11:57,8:16:27,4.5,2.7,0.62,Warning_HighWind
FLIGHT-1694,10,8:22:46,8:25:07,2.35,1.41,1.48,Success
FLIGHT-1695,10,8:31:58,8:36:29,4.52,2.71,1.54,Success
FLIGHT-1696,10,8:42:15,8:45:29,3.23,1.94,1.43,Success
FLIGHT-1697,10,8:52:11,8:54:17,2.1,1.26,1.47,Success
FLIGHT-1698,10,9:00:04,9:04:00,3.93,2.36,1.98,Warning_HighWind
FLIGHT-1699,10,9:06:57,9:09:29,2.53,1.52,1.56,Success
FLIGHT-1700,10,9:16:50,9:20:44,3.9,2.34,1.6,Success
FLIGHT-1701,10,9:25:52,9:30:49,4.95,2.97,1.85,Success
FLIGHT-1702,10,9:34:54,9:39:13,4.32,2.59,0.95,Success
FLIGHT-1703,10,9:43:50,9:47:40,3.83,2.3,1.38,Success
FLIGHT-1704,10,9:51:23,9:54:18,2.92,1.75,1.98,Success
FLIGHT-1705,10,9:59:40,10:01:40,2,1.2,0.64,Warning_HighWind
FLIGHT-1706,10,10:08:26,10:12:51,4.42,2.65,1.72,Success
FLIGHT-1707,10,10:16:37,10:21:34,4.95,2.97,0.74,Warning_HighWind
FLIGHT-1708,10,10:28:38,10:31:20,2.7,1.62,0.6,Success
FLIGHT-1709,10,10:37:33,10:42:19,4.77,2.86,1.38,Success
FLIGHT-1710,10,10:47:54,10:52:26,4.53,2.72,0.61,Success
FLIGHT-1711,10,10:55:10,11:00:03,4.88,2.93,1.27,Success
FLIGHT-1712,10,11:04:53,11:09:22,4.48,2.69,0.95,Success
FLIGHT-1713,10,11:16:41,11:21:37,4.93,2.96,1.54,Success
FLIGHT-1714,10,11:24:27,11:28:57,4.5,2.7,1.05,Success
FLIGHT-1715,10,11:33:51,11:38:24,4.55,2.73,1.55,Success
FLIGHT-1716,10,11:43:29,11:45:57,2.47,1.48,0.53,Warning_HighWind
FLIGHT-1717,10,11:52:41,11:55:39,2.97,1.78,0.92,Success
FLIGHT-1718,10,12:01:39,12:03:22,1.72,1.03,1.63,Warning_HighWind
FLIGHT-1719,10,12:11:02,12:15:02,4,2.4,0.75,Success
FLIGHT-1720,10,12:21:43,12:23:53,2.17,1.3,1.19,Success
FLIGHT-1721,10,12:26:21,12:28:50,2.48,1.49,1.98,Warning_HighWind
FLIGHT-1722,10,12:33:43,12:38:09,4.43,2.66,1.77,Success
FLIGHT-1723,10,12:40:52,12:44:45,3.88,2.33,1.34,Success
FLIGHT-1724,10,12:51:51,12:55:02,3.18,1.91,1.55,Success
FLIGHT-1725,10,12:59:40,13:02:29,2.82,1.69,0.53,Success
FLIGHT-1726,10,13:05:20,13:09:07,3.78,2.27,0.71,GCS_Disconnect_RTL
FLIGHT-1727,10,13:14:13,13:17:36,3.38,2.03,0.58,Success
FLIGHT-1728,10,13:21:24,13:25:14,3.83,2.3,1.52,Success
FLIGHT-1729,10,13:28:20,13:30:50,2.5,1.5,1.71,Success
FLIGHT-1730,10,13:35:58,13:39:58,4,2.4,1.35,Success
FLIGHT-1731,10,13:46:20,13:49:26,3.1,1.86,1.78,Success
FLIGHT-1732,10,13:53:37,13:57:48,4.18,2.51,1.96,Success
FLIGHT-1733,10,14:01:49,14:03:44,1.92,1.15,1.52,Success
FLIGHT-1734,10,14:08:24,14:10:26,2.03,1.22,0.78,Success
FLIGHT-1735,10,14:16:33,14:20:09,3.6,2.16,1.65,Success
FLIGHT-1736,10,14:22:50,14:24:31,1.68,1.01,1.62,Success
FLIGHT-1737,10,14:30:08,14:33:54,3.77,2.26,1.49,Warning_HighWind
FLIGHT-1738,10,14:39:39,14:43:40,4.02,2.41,1.77,Success
FLIGHT-1739,10,14:46:00,14:49:56,3.93,2.36,1.75,Success
FLIGHT-1740,10,14:53:20,14:57:36,4.27,2.56,0.79,Success
FLIGHT-1741,10,15:04:16,15:05:47,1.52,0.91,1.66,Success
FLIGHT-1742,10,15:11:27,15:14:06,2.65,1.59,1.19,Success
FLIGHT-1743,10,15:17:29,15:21:09,3.67,2.2,0.66,Success
FLIGHT-1744,10,15:27:32,15:32:30,4.97,2.98,1.45,Success
FLIGHT-1745,10,15:37:22,15:38:55,1.55,0.93,1.29,Success
FLIGHT-1746,10,15:46:49,15:48:55,2.1,1.26,0.67,Success
FLIGHT-1747,10,15:55:22,15:57:02,1.67,1,1.88,Success
FLIGHT-1748,10,16:04:43,16:06:31,1.8,1.08,1.93,Success
FLIGHT-1749,10,16:09:50,16:14:31,4.68,2.81,1.12,Success
FLIGHT-1750,10,16:22:06,16:24:34,2.47,1.48,1.56,Success
FLIGHT-1751,10,16:30:58,16:32:36,1.63,0.98,0.68,Success
FLIGHT-1752,10,16:34:43,16:39:40,4.95,2.97,1.6,Success
FLIGHT-1753,10,16:41:45,16:43:55,2.17,1.3,1.76,Success
